id, ,text,aspect0,aspect1,aspect2,aspect3,aspect4,aspect5
247,24584,"hài_lòng về sản_phẩm . sp đúng như ảnh . , kì hài_lòng",0,0,0,1,0,1
248,24583,"mua 3xl lại giao 2xl . chán , không hài_lòng",0,0,0,0,-1,0
251,24580,"giao hàng nhanh_chóng , lòng",0,0,0,0,1,0
252,24579,"tã dùng tốt , không bị hăm , giá rẻ mà chất_lượng . , kì hài_lòng",1,0,1,1,0,0
253,24578,"thấm hút tốt , chỉ một miếng có_thể dùng qua đêm cho bé , phẩm tốt",0,0,0,1,0,0
254,24577,"sản_phẩm đúng chất_lượng giá rẻ hơn giá_bìa và tiki giao hàng nhanh_chóng . cám_ơn shop và tiki , kì hài_lòng",1,0,0,1,1,0
255,24576,"tã sử_dụng tốt , kì hài_lòng",0,0,0,0,0,0
257,24574,"hàng chính hãng . chất_lượng . mong_tiki có_thể chạy nhiều chương_trình khuyến_mãi hơn , lòng",0,0,0,1,0,1
260,24571,"hàng tốt và giá rẻ hơn so với đại_lí . có_điều phát_sinh phí hàng cồng_kềnh , đóng_gói cẩn_thận trừ giao nhanh",1,0,0,1,-1,0
261,24570,"giá rẻ đóng_gói cẩn_thận hạn sử_dụng còn dài . sẽ tiếp_tục ủng_hộ , mua 2 hộp được tặng cái xe cho bé . ghi xe trị_giá 600k nhưng bé xíu , lòng",1,1,1,0,1,0
262,24569,hàng tốt mình rất hài_lòng về sản lòng,0,0,0,0,0,0
263,24568,"chất_lượng tốt , đóng_gói cẩn_thận , lòng",0,0,0,1,1,0
264,24567,"sp tốt , dùng cả đêm cho bé không bị ướt , kì hài_lòng",0,0,0,1,0,0
265,24566,"trong chương_trình thấy có tặng quà thú bông . nhưng khi giao hàng không thấy . giao hàng nhanh . chất_lượng thì chưa dùng nên không đánh_giá được . , về quà khuyến_mãi",0,-1,0,0,1,0
267,24564,"rất hài_lòng với sản_phẩm nhận được , con sử_dụng rất thoải_mái và thích_thú , không cảm_thấy khó_chịu , mua cho con sử_dụng",0,0,0,1,0,0
268,24563,"nhà em toàn mua combo 4 bịch 1 phát . dùng thoải_mái . , nhân_viên giao hàng nhiệt_tình . , tiki đóng_gói rất chắc_chắn . , oke",1,0,0,1,1,0
269,24562,"mình đặt_hàng hôm_nay và ngày_mai nhận được hàng . tiki giao siêu nhanh và đóng_gói cẩn_thận . quà tặng kèm dễ_thương . date xa còn đến 2021 . có mã xác_nhận hàng thật . mình cực_kỳ hài_lòng . cám_ơn tiki . , kì hài_lòng",0,1,1,0,1,1
272,25077,"kích_thước lớn , combo giá 601k khá rẻ , kì hài_lòng",1,0,0,1,0,0
273,25076,"mua cho bé dùng ngủ buổi trưa . thử dùng ban_đêm thấy thấm hút tốt , lòng",0,0,0,1,0,0
275,25074,"giao hàng rất nhanh . nhân_viên lịch_sự . bobby thì tầm trung nên giá vừa_phải và chất_lượng tạm ổn . tuy_nhiên so_sánh thì bobby hơi cứng . mình đang chuyển qua huggies thử xem sao , kì hài_lòng",1,1,0,-1,1,0
277,25072,"đóng_gói cẩn_thận , hàng mới rất hài_lòng , kì hài_lòng",0,0,1,0,1,0
278,25071,"sản_phẩm vẫn dùng tốt , lòng",0,0,0,0,0,0
282,25067,"đóng_gói kỹ . giao hàng nhanh hơn dự lượng viên nhiệt_tình chu_đáo . , kì hài_lòng",0,1,0,1,1,0
283,25066,"sản_phẩm ok , bé rất thích , mùi thơm , kì hài_lòng",0,0,0,1,0,0
284,25065,"hàng ok , quần lưng chun mềm_mại . lần 1 giao hàng rất nhanh . lần 2 mua thêm 2 bịch nữa có 5 ngày rồi vẫn chưa thấy giao . mình phải mua thêm ngoài dùm tạm cho bé . đơn hàng này 5 sao . đơn sau sẽ giảm sao lại . ,",0,0,0,1,-1,0
285,25064,"đã mua lần thứ n dù không săn được khuyến_mại . mùa hè , sau nhiều loại bỉm đổi qua_lại thì vẫn yêu dòng pamper này nhất . , ổn",0,0,0,0,0,0
286,25063,"muốn mua lại nhưng tiki không hỗ_trợ giao đến thanh_hóa nữa . không hiểu làm_sao ? , lòng",0,0,0,0,0,0
290,25059,"giá tương_đối rẻ so với các nhãn hàng nhập_khẩu , nhưng dùng khá tốt . ủng_hộ hàng việt_👍 , kì hài_lòng",1,0,0,1,0,0
291,25058,"giá tốt , tã chất_lượng , rất hài_lòng ! sẽ ủng_hộ tiki , kì hài_lòng",1,0,0,1,0,0
292,25057,"bỉm thấm hút kém , bé tè đến bãi thứ 2 là tràn bỉm , không hài_lòng",0,0,0,-1,0,0
293,25056,"giao hàng nhanh , giá tốt , kì hài_lòng",1,0,0,0,1,0
294,25055,"sản_phẩm tốt , giao hàng không bị móp méo . giá tốt . nhưng 1 bộ đồ_chơi cho bé tắm là chỉ có 1 chú vịt nhỏ xinh , tưởng 1 bộ ít_nhất 2 con chứ . , kì hài_lòng",1,-1,0,1,1,0
295,25054,"hàng tốt giá ngon anh_em ơi , kì hài_lòng",1,0,0,1,0,0
298,25051,"sản_phẩm dùng thoải_mái . giao hàng nhanh_chóng . shiper nhiệt_tình ,",0,0,0,1,1,0
300,25049,lúc_nào cũng hài_lòng với tã kì hài_lòng,0,0,0,0,0,0
301,25048,"bé nhà mình uống sữa friso từ nhỏ_bé khoẻ_mạnh tăng cân đều và không bị táo_bón , bé sau minh vẫn sẽ tiếp_tục ủng_hộ friso , kì hài_lòng",0,0,0,0,0,0
302,25047,"nhận được hàng , còn quà thì không thấy . nếu giao hàng chậm thì tiki nên liên_hệ lại và chốt ngày giao lại cho khách . ko nên giao trể mà không thông_tin cho khách biết . , thường",0,-1,0,0,-1,0
303,25046,"mua 2 lon lớn để tặng 1 , mà gọi điện bảo chỉ có 2 lon lớn . vậy thì khuyến_mãi làm gì . , không hài_lòng",0,-1,0,0,0,0
305,25044,"tã mềm , thấm hút tốt . tuy_nhiên kích_thước tã nhỏ quá , bé nhà mình 8kg mà mặc hơi chật ! , thường",0,0,0,-1,0,0
306,25043,"hạn_dùng chỉ còn chưa đến 1 năm ! khi mua ở cửa_hàng sữa hạn sử_dụng gần 2 năm vì sản_xuất trong năm 2020 , không hài_lòng",0,0,-1,0,0,0
307,25042,"giao hàng đúng hẹn , đóng_gói cẩn_thận . dùng rất ok , lòng",0,0,0,1,1,0
308,25041,"bỉm tốt , đóng_gói cẩn_thận , rất hài_lòng . sẽ mua lại ,",0,0,0,1,1,0
309,25040,"sản_phẩm tốt sản_phẩm tốt sản_phẩm tốt sản_phẩm tốt , kì hài_lòng",0,0,0,0,0,0
310,25039,"hàng kém chất_lượng , tả mỏng hơn ở cửa_hàng , mới mặc được tí có_khi lại bị tét bên hông , sẽ không ủng_hộ nữa vì bán hàng quá tệ , không hài_lòng",0,0,-1,-1,0,0
311,25038,"giao hàng nhanh , đóng_gói cẩn_thận , dùng rất tốt , quần huggies",0,0,0,1,1,0
312,25037,"giao hàng đúng thời_gian . hàng ổn_áp . , kì hài_lòng",0,0,0,1,1,0
313,25036,"hàng mới , giao hàng cực_kì nhanh dù thông_báo là 5 ngày nhưng ngay ngày hôm sau đã nhận được hàng , hài_lòng , kì hài_lòng",0,0,1,0,1,0
315,25034,"tã mềm , mỏng nhẹ , thấm hút tốt . đóng_gói cẩn_thận . vote 5 * , kì hài_lòng",0,0,0,1,1,0
316,25033,"sp ổn , phụ_phí cồng_kềnh hơi cao , 4 gói tả phải thêm 24k , thường",0,0,0,1,-1,0
317,25032,"tiki giao hàng rất nhanh , dự_kiến giao thứ 2 mà sáng chủ nhật đã nhận được hàng rồi . hàng chuẩn chất_lượng mà giá lại rẻ . , kì hài_lòng",1,0,0,1,1,1
318,25031,"hàng tốt , đóng_gói kỹ , kì hài_lòng",0,0,0,1,1,0
319,25030,"bé không thích uống lắm , thường",0,0,0,0,0,0
321,25028,"sản_phẩm tốt . giá hợp_lí . sẽ ủng_hộ shop dài_dài . nhưng lần sau shop bọc hàng kĩ hơn chút nhé . mua 3 hộp mà bị móp méo cả 3 , lòng",1,0,0,1,-1,0
322,25027,"đóng_gói cẩn đẹp , kì hài_lòng",0,1,0,0,1,0
323,25026,"tặng tả dán đâu không thấy gì hết shop lừa khách_hàng à không hài_lòng cách làm_ăn của shop , không hài_lòng",0,-1,0,0,0,0
324,25025,"sản_phẩm tốt , kì hài_lòng",0,0,0,0,0,0
325,25024,"rất tốt đóng_gói rất cẩn_thận - cảm_ơn , kì hài_lòng",0,0,0,1,1,0
326,25023,"tôi là kh trung_thành với huggies từ lúc bé mới sinh đến nay . tuy_nhiên , chất_lượng tã của đợt cải_tiến này quá tệ , không thấm hút gì cả . bé tè bị tràn ra ngoài . lúc trước loại tã cũ thấm rất tốt . không biết cải_tiến hay cải lùi nữa . thôi chia_tay huggies từ đây nhé ! ! ! , thất_vọng",0,0,0,-1,0,0
328,25021,"bỉm mềm , dùng tốt , bé nhà mình rất thích . bỉm rộng hơn pamper cùng size , kì hài_lòng",0,0,0,1,0,0
329,25020,"giao đúng hẹn , a ship giao hàng thân_thiện dễ kì hài_lòng",0,0,0,0,1,0
330,25019,"đọc review thấy tốt lắm nen mua thử . tả không co chỉ_thị thay bỉm như những loại khác . from nhỏ , nen mua lơn hơn 1 kích_thước , bè nhà mình 9kg mình chật lắm , phải xé 1 tí hai bên hông cho rộng ra . , thường",0,0,0,0,0,0
331,25018,"giao hàng nhanh 😍 chất_lượng oke nha shop . , kì hài_lòng",0,0,0,1,1,0
332,25017,"tiki giao hàng nhanh và đóng_gói rất cẩn_thận . , sữa này hơi ngọt đối_với bé nhà mình vì hồi giờ bé chỉ uống sữa meji của nhật rất nhạt . , thường",0,0,0,-1,1,0
333,25016,"giao hàng nhanh , sản_phẩm ổn , kì hài_lòng",0,0,0,1,1,0
334,25015,"tiki giao hàng nhanh , đóng_gói cẩn_thận , giao đúng size . bỉm dùng thoáng , thấm hút tốt . ko bị dị_ứng da . nói_chung hài_lòng , lòng",0,0,1,1,1,0
335,25014,"bé 11kg cao 73cm mặc vừa y luôn các mẹ , kì hài_lòng",0,0,0,0,0,0
337,25012,"tã quần pampers bình_thường mỏng nhẹ , nay cải_tiến thành tã giữ dáng mỏng hơn loại thông_thường luôn nên bé mặc rất thoáng và thoải_mái . đặc_biệt tã không bị xệ như 1 số loại tã khác , bên cạnh đó còn có thêm rãnh thấm hút 2 bên giúp thấm hút nhanh và dàn đều không bị vón cục . giá thì cũng không quá cao và còn được giao hàng cũng khá nhanh , sẽ tiếp_tục ủng_hộ pampers và tiki , lòng",1,0,0,1,1,0
338,25011,"sản_phẩm dùng rất thích . quà tặng kèm rất đẹp . tiki giao hàng nhanh gọn . rất hài_lòng , kì hài_lòng",0,1,0,1,1,0
339,25010,"đã nhận được hàng . giao nhanh . tuy_nhiên bao_bì cũ như hàng để đã lâu . và không nhận được quà khuyến_mại như ghi ở trên . , thường",0,-1,-1,0,1,0
340,25009,"rất hài_lòng . đúng sản_phẩm , kì hài_lòng",0,0,0,0,0,0
342,25007,"bỉm mooney chính hãng . mua 2 bich được tặng phao là chậu tắm munich chính hãng . , phao chậu tắm hơi nhỏ , trẻ 8 tháng ngồi chật . , chính hãng cộng quà hay",0,1,0,0,0,1
343,25006,"không hút lắm . , lòng",0,0,0,-1,0,0
344,25005,"đã mua hug tiki lâu lắm rồi , sản_phẩm mới , hạn sử_dụng cũng mới , rẻ hơn tạp_hóa lớn gần nhà , hài_lòng , kì hài_lòng",1,0,1,1,0,0
345,25004,"có vẻ nhanh đầy hơn tã dán , thấm không tốt bằng dán , để 4,5 h là thấy ướt mông rồi , lòng",0,0,0,-1,0,0
346,25003,"sản_phẩm sử_dụng oke nhé . hợp với giá tiền , kì hài_lòng",1,0,0,1,0,0
347,25002,"sao tỉnh nhỏ không mua được vậy shop , kì hài_lòng",0,0,0,0,0,0
348,25001,"nhân_viên giao hàng vui_vẻ tả được tặng 6 miếng có điều sao lần này không được fre ship như những lần trước , kì hài_lòng",0,1,0,0,-1,0
349,25000,"đã nhận hàng . giao hàng nhanh , kì hài_lòng",0,0,0,0,1,0
351,24998,"giao hàng nhanh , đóng_gói cẩn_thận , chắc phẩm như hình . , kì hài_lòng",0,0,0,0,1,1
352,24997,"giao hàng nhanh , chuyên_nghiệp , chất_lượng tốt , giá mua trên tiki sau khi có mã giảm_giá rẻ hơn rất nhiều so với mua tại siêu_thị hay ngoài cửa_hàng , lòng về chất_lượng",1,1,0,1,1,0
355,24994,"giá rẻ , sản_phẩm_chất_lượng tốt , kì hài_lòng",1,0,0,1,0,0
356,24993,"sữa thơm béo nhưng uống chưa thấy cải_thiện cân nặng , lòng",0,0,0,1,0,0
357,24992,"thoáng . ko tràn . dùng tốt , kì hài_lòng",0,0,0,1,0,0
360,24989,"shop giao đúng ngày sản_phẩm đúng yêu_cầu , kì hài_lòng",0,0,0,0,1,0
363,24986,"gói cẩn_thận , tốt , hàng đúng chuẩn , kì hài_lòng",0,0,0,1,1,1
364,24985,"mình đã báo ship là mình bận con không xuống lấy đc , có_thể mang vào sảnh gửi cho mình rồi mình ck , hoặc là gửi đến địa_chỉ chồng mình gần đấy rồi ck mình nhận nhất_quyết không , bảo là mình nhiều hàng không_thể mang vào sảnh đc , chị rảnh thì xuống lấy cho e , e không qua địa_chỉ chồng chị đc , em chỉ đi dọc đường này mình bảo thế mai giao lại cho m , ship bảo mai em không biết có giao được k . xong mình bảo thế để m đặt đơn oke đáng thật_sự , không hài_lòng",0,0,0,0,-1,0
366,24983,"giao hàng nhanh , đóng_gói thì bình_thường chỉ là giấy_bóng , phẩm tốt như mong_đợi",0,0,0,0,1,0
367,24982,giao đúng mẫu kì hài_lòng,0,0,0,0,0,0
368,24981,"sản_phẩm đóng_gói kĩ , còn mới . tuy_nhiên giao hàng bất_ngờ , không_thể biết lúc_nào sẽ giao hàng tới nên điện_thoại cứ phải cầm kè_kè bên mình . đi ra chậm 5p bạn giao hàng đã cáu . , lòng",0,0,1,0,1,0
370,24979,"giao hàng nhanh . mình chưa dùng nên không biết chất_lượng thế_nào , kì hài_lòng",0,0,0,0,1,0
371,24978,"bao_bì tã dơ kinh_khủng . may chưa rách . hàng sản_xuất từ tháng , quà tặng kèm nhiều . dễ bảo_quản sản_phẩm không tốt",0,1,-1,-1,-1,0
372,24977,"mua hàng lần nào ở tiki mình cũng yên_tâm , đóng_gói bỉm còn cho vào trong hộp giá rẻ hơn bên shoppe , ship tận_tình chu_đáo , mình sẽ ủng_hộ tiếp , kì hài_lòng",1,0,0,0,1,0
373,24976,"hài_lòng . bé sử_dụng không bị hăm tã , kì hài_lòng",0,0,1,0,0,0
374,24975,"bỉm hơi mỏng , không đủ cho 1 đêm của bé . miếng bông thấm mặt trong quá mỏng , lớp trong mỏng_dính vào mông bé khiến bé có cảm_giác khó_chịu quấy khóc suốt . hoàn_toàn không như bỉm nội_địa mình dùng cho bé trước đó . sẽ xem_xét_lại việc quay lại loại bỉm cũ . mà trên quảng_cáo nói có thẻ cào mà mình cũng không thấy cái thẻ nào cả @ @ . , thường",0,-1,0,-1,0,0
375,24974,"đúng sữa nội_địa bán uy_tín . ủng_hộ . , lòng",0,0,0,1,0,1
378,24971,"thấm hút tốt hơn tã ngày 1 chút nhưng lại không thấm đều như tã ngày nên thành_ra thấy cũng y_vậy , không hài_lòng",0,0,0,-1,0,0
379,24970,"giao nhanh , đóng_gói ok , sản_phẩm hạn dài . ok , kì hài_lòng",0,0,1,0,1,0
381,24968,"tiki giao hàng nhanh . hộp sữa có móp chút nhưng cũng không ảnh_hưởng . kèm quà tặng đủ rất dễ_thương . thanks tiki , kì hài_lòng",0,1,0,0,1,0
383,24966,"con mình uống từ nhỏ tới giờ 2 tuổi . nhưng không được vui_vi shop không ưu_tiên cho khách_hàng . mua hàng hàng ngày . có , lòng",0,-1,0,0,0,0
384,24965,"sản_phẩm rất tốt . giao hàng nhanh . vô_cùng hài_lòng , kì hài_lòng",0,0,0,1,1,0
385,24964,"sản_phẩm của hãng oke hơn nhiều của tiki , mẫu mới nữa , kì hài_lòng",0,0,0,0,0,0
387,24962,"mình rất thích tã goon friend vì độ mềm , mỏng , và khả_năng thấm hút rất tốt mà giá lại quá hợp_lý . bé nhà mình cũng rất thích vì có hình_thù ngộ_nghĩnh nữa . sẽ ủng_hộ goon friend dài_dài , hihi . , phẩm tốt",1,0,0,1,0,0
388,24961,"hàng đúng mô_tả , giao hàng nhanh , đóng_gói tốt . chất_lượng rất tốt . sẽ tiếp_tục ủng_hộ shop và tiki . , lòng",0,0,0,1,1,1
389,24960,"sp thấm hút ấn sang , chun mềm , organic nên thích hơn nhiều lần , kì hài_lòng",0,0,0,1,0,0
390,24959,"bỉm chất_lượng tuyệt_vời , hàng chuẩn , ủng_hộ shop dài_dài , kì hài_lòng",0,0,0,1,0,1
391,24958,"tôi rất hài_lòng về sản_phẩm này . cách đóng_gói rất cẩn_thận , bột",0,0,0,1,1,0
394,24955,"nhân_viên tư_vấn không đủ thuyết_phục , số_lượng đơn hàng 800k để nhận hàng khuyến_mại không được công_bố . tôi đã mua đơn hàng 800k nhưng không được tặng nc giặt , khi gọi cho tổng_đài tiki hỏi thì bạn nhân_viên bảo “ đã nhập mã khuyến_mại nên đơn của chị không đủ 800k nên không nhận được hàng tặng ” tôi nghĩ nếu_như thế thật thì tiki nên ghi rõ_ràng vào trong điều_kiện áp_dụng và công_bố số_liệu rõ_ràng , chứ như thế này nếu tôi vẫn đủ điều_kiện trong top 50 đơn đầu_tiên mà nhân_viên không giao hàng tặng cho tôi , rồi cứ bảo là “ ko nằm trong top 50 đơn đầu_tiên ” thì sao tôi có căn_cứ xác_thực . ko đáng là gì nhưng làm_ăn_không nên mặp mờ như thế . , khuyến_mại không rõ_ràng",0,-1,0,0,0,0
397,24952,"tã mềm , màu hồng rất xinh , kì hài_lòng",0,0,0,1,0,0
398,24951,"sản_phẩm tốt rất êm mềm_mại , ủng_hộ , kì hài_lòng",0,0,0,1,0,0
401,24948,"sản_phẩm có mùi xăng nồng_nặc . mình yêu_cầu tiki xử_lý ngay giúp mình , không hài_lòng",0,0,0,-1,0,0
402,24947,"rất hài_lòng , chất_lượng vải okay , kì hài_lòng",0,0,0,1,0,0
404,24945,"giao hàng nhanh , giá rẻ , kì hài_lòng",1,0,0,0,1,0
405,24944,"đóng_gói cẩn_thận . giao hàng nhanh hơn dự_kiến . giá tốt . hơi buồn vì không được tặng thú bông ạ , kì hài_lòng",1,-1,0,0,1,0
406,24943,"hài_lòng sp , lòng",0,0,0,0,0,0
410,24939,"giao chung quà tặng mà chia 2 đơn tinh ship 2 lần , thường",0,0,0,0,0,0
412,24937,"bao_bì bẩn cũ , sx , chất_lượng chưa sd , lòng",0,0,-1,-1,0,0
413,24936,"mẫu hàng mới thấy bì nhỏ hơn , kì hài_lòng",0,0,0,0,0,0
414,24935,"hàng đạt chất_lượng tiki giao hàng nhanh hơn dự_kiến rất hài_lòng , kì hài_lòng",0,0,0,1,1,0
418,24931,"mua tả cho bé yêu , săn được mã giảm_giá và luôn ạ . thích ghê 🥰 , tiki giao hàng nhanh ghê , bao_bì mới , hạn sử_dụng 2024 lận nhé ! , vote cho tiki và bobby 5 ⭐ ️ luôn nè ,",1,0,1,0,1,0
419,24930,"sản_phẩm thấm hút tốt , bề_mặt mềm , mịm -> chất_lượng ok , quần bobby kích_thước l ( 54 miếng )",0,0,0,1,0,0
